"","n","var_CV","yield","season_length","rain_prob","strong_rain_prob","storm_prob","frost_prob","chill_requirement","output_1","output_2","output_3","output_4","output_5","output_6","output_7","output_8","output_9","output_10","output_11","output_12"
"8740",1,0.0250788859524621,96.8022429859051,73.3043345107939,0.197235654568197,0.0508019817877565,0.0607665078054683,0.326116997756869,0.671002220077414,146.780657505271,150,16,-55,-60,6,20,15,3,-35,-40,4
"8741",1,0.0272267797396557,90.9847875370641,72.7142745393669,0.394033613102638,0.0757606597868797,0.0676342193327834,0.355751876979125,0.630377641237846,190.975270479581,200,14,-150,-150,3,-100,-100,4,-55,-60,5
"8742",1,0.015797158891546,91.1572458707761,75.6393737553739,0.404639178583954,0.087550876861163,0.0573602229013685,0.318803761869281,0.72984201751284,186.146097405262,195,20,-200,-205,8,-160,-170,-2,5,0,-2
"8743",1,0.00546808893690129,93.9450548724761,76.3083705179561,0.184367812292843,0.0667862033169971,0.062845130036615,0.273731700423279,0.742689255080694,143.951727708765,150,19,-10,-10,-3,-50,-60,0,-75,-85,-3
"8744",1,0.00134798854099877,92.3978010098342,73.4804481600608,0.482156170038492,0.103528329573514,0.0916159695899077,0.243420150683069,0.79723906493155,102.395226999356,110,14,-40,-40,9,85,80,6,-110,-110,6
"8745",1,0.0342751179415354,98.1798310051677,73.9341876204965,0.278213044458068,0.0626152679792079,0.0898068645697092,0.269170988725542,0.870735901662537,188.206827502423,190,21,-200,-200,3,-55,-60,-3,-130,-130,-4
"8746",1,0.0315899287186866,94.3204349913645,82.0088330520113,0.0112013531083032,0.0954882679014092,0.0763033714361184,0.308700243007899,0.605494612353092,39.3915425823156,40,21,-80,-75,0,35,35,0,65,70,4
"8747",1,0.0404291301480746,93.5852854823422,73.0929746917673,0.258918936634813,0.0572885221983247,0.0983526834510699,0.263360324451074,0.670685678049092,173.588587730589,180,10,-75,-80,12,-90,-90,11,-185,-185,11
"8748",1,0.0313273758728627,93.5804127988731,80.2444465949748,0.655904354362828,0.0551756503401983,0.0781368886746642,0.348937492241125,0.676753453480306,223.599350613323,230,16,-135,-135,8,-85,-90,7,-80,-85,5
"8749",1,0.0368124267790328,97.1226260794356,77.8476935596245,0.0143771354282896,0.0789385868351127,0.0327760313346206,0.295484191356243,0.760453116190734,172.137602420135,175,17,-50,-50,1,30,20,-1,-65,-70,9
"8750",1,0.0249195386840281,94.6345865094286,73.7975660600484,0.246699803772306,0.0641256476118222,0.0895086704454189,0.277710501482144,0.787426854740674,154.673770106616,160,17,-10,-10,5,60,60,1,-10,-15,1
"8751",1,0.0422181191721321,92.4384785630597,75.3092079653475,0.0588044226875007,0.0626466980859157,0.0940041751532027,0.283153173280032,0.64228930837765,132.461388437043,140,20,-40,-40,4,55,50,-2,85,85,-5
"8752",1,0.0261972163167766,92.2852580930859,75.1737998351306,0.18898698334813,0.11507852382948,0.083744826261002,0.247354625862834,0.776917994687616,152.281349333528,160,15,-140,-150,7,-80,-85,3,-155,-160,5
"8753",1,0.022729175036007,91.4590894168176,76.435805337189,0.352953977568371,0.073207261284738,0.0759289747615654,0.266333474946671,0.596887430990473,111.443932757801,120,17,60,60,-2,-40,-40,-2,70,70,2
"8754",1,0.0476088615255183,97.214489951042,71.7799131990061,0.353749898802516,0.0717738085852876,0.0863293251450467,0.318045973642,0.823020618756107,252.218428162638,250,15,-225,-225,4,-175,-170,2,-110,-105,5
"8755",1,0.0321554952430169,99.4462602229512,68.5511096849867,0.220825442626801,0.0540097602833417,0.0700293563585718,0.316671081501748,0.696709928008586,144.511383881268,145,22,-105,-105,-2,-40,-45,-9,-20,-20,-2
"8756",1,0.0110071207046027,96.009442306355,78.09893882287,0.375741274297601,0.0647414432514081,0.07833669179324,0.265113595359163,0.71672473657872,41.0377252505838,40,15,-25,-25,7,190,190,1,-35,-30,14
"8757",1,0.0309506132073707,95.3765533638625,75.2330924642149,0.296507760873988,0.061508001782337,0.0993482966117897,0.24251014209725,0.793826351490485,355.392983981386,360,13,-240,-245,5,-280,-280,7,-225,-235,5
"8758",1,0.0399683306321761,97.3057927975642,72.0826459989944,0.27773084255886,0.0793997137215075,0.0541156297007716,0.341078151620055,0.721915935577845,132.329634018704,135,15,-40,-40,8,70,65,-2,-35,-35,3
"8759",1,0.0370646335920407,95.3376293457958,77.218407865795,0.221099205495496,0.0680929225417996,0.0741853563821484,0.310773368604745,0.639239534325507,65.4206245407751,70,15,25,20,11,115,110,4,90,85,7
"8760",1,0.0152079717659811,97.4455052201093,74.2969438857972,0.404877503631833,0.0910884572218861,0.0649771575950885,0.220457729205091,0.729114334328008,32.4428018723891,35,16,95,95,-3,15,5,7,-105,-110,8
"8761",1,0.0250531257708542,101.478751971826,73.5508658129034,0.20628048055148,0.0727475271693098,0.0660057562474476,0.384867741927321,0.755020094398555,86.4490902814815,80,14,40,45,2,95,90,5,-55,-55,6
"8762",1,0.012311151216649,90.3968924903452,76.9426481792242,0.28017066668504,0.0774314855214455,0.074071369144204,0.26410543498291,0.631465840523844,155.414201846981,165,16,-80,-80,1,-75,-75,9,-40,-45,1
"8763",1,0.00494339186681375,96.3710688846352,71.8980283930401,0.378305093943826,0.0739706751585158,0.0665124536308169,0.226013849733633,0.551669984293165,151.365525072946,155,21,0,0,-5,-40,-45,-3,-70,-70,4
"8764",1,0.0214069926338552,93.508672137305,75.7084078977243,0.284934790548306,0.0739935165330427,0.0854035733181687,0.28777874264376,0.707230653367078,158.508383923531,165,17,-120,-120,10,-135,-145,4,-50,-50,7
"8765",1,0.0391299169026067,97.1342799718665,79.777322978407,0.152502780017248,0.073830205724442,0.108871411803656,0.335349207588317,0.762223515977161,292.099848481834,295,19,-160,-160,5,-150,-155,-2,-205,-205,6
"8766",1,0.0386654578444953,94.0630056632661,72.0370527794987,0.399073729949877,0.0924077175961755,0.0715251782971725,0.286321421438005,0.661108403817266,114.058920343631,120,14,5,5,8,10,10,7,-10,-15,5
"8767",1,0.0150802109910323,94.931393375849,70.4654211799226,0.082514202696548,0.0628961341377532,0.080474191839964,0.289807818027711,0.620863708068639,114.937061651011,120,16,40,40,1,-5,-10,5,-85,-85,4
"8768",1,0.0372529173192694,92.3513044154344,76.2115661945984,0.383235843581619,0.0776557568133865,0.0539358457325385,0.299554452538434,0.716158387600868,177.304416065018,185,22,-170,-175,0,-15,-15,-5,-20,-25,-6
"8769",1,0.0134610439546485,96.6604896126179,75.1984506021359,0.228299374648966,0.0463652990775696,0.0849241585125816,0.41008486451744,0.924046389846185,166.682233929624,170,16,-160,-160,7,5,5,3,-65,-65,7
"8770",1,0.029235712746151,99.8252444551241,74.5877604072332,0.299449823103227,0.0860008139787021,0.0685092010712431,0.265875812138573,0.810813565681517,114.828730722962,115,14,-55,-55,9,15,5,2,-95,-100,9
"8771",1,0.0419440400193721,99.6597918366193,75.8709492515285,0.32848173651008,0.0588219437195534,0.0627770844706275,0.244510909464625,0.706606817456198,174.682978424665,175,16,-115,-120,7,-30,-30,3,-10,-10,4
"8772",1,0.0259059732976733,97.4461129554427,74.8842108769696,0.60375335106491,0.0884719859308822,0.069194807843661,0.186422453351607,0.941407632264278,132.453110925282,130,14,-40,-45,7,-20,-15,3,-25,-25,1
"8773",1,0.0363699878581092,94.4413395560722,77.2509453742052,0.381268204169792,0.072316995970916,0.102846848024469,0.232906603056599,0.659786926681643,149.487531330868,150,15,-20,-15,2,-45,-40,8,40,45,6
"8774",1,0.0337074076883337,96.8329342453402,73.7475606493078,0.269836189131747,0.0852411793925897,0.0765176812939158,0.268358403402584,0.799309584630686,226.908734015164,225,12,-190,-185,7,90,95,1,-55,-50,4
"8775",1,0.0424772378883456,99.6522703366708,77.0448566406997,0.246926065601832,0.114828104173881,0.0640205542825611,0.364571090820086,0.744683268672847,164.651335030139,160,15,-115,-110,7,-50,-55,0,-100,-95,8
"8776",1,0.0324939775530397,93.619175734898,77.775864453329,0.365697481436677,0.0900388050713971,0.0814729071496724,0.389127498539077,0.857713913859276,83.6475108746108,90,14,40,40,8,65,60,2,-35,-35,12
"8777",1,0.0435099989123576,91.6239216142156,77.2245834793265,0.489451771190565,0.0943016789278409,0.0859654987259955,0.288482735665825,0.621794071672477,186.64876498889,190,13,-155,-155,16,-20,-15,7,10,15,8
"8778",1,0.0351156527773708,91.5914262381659,79.1163419148825,0.32695376966836,0.0556427427478702,0.0802162232199211,0.344526455242451,0.827552194850649,91.558518863176,95,20,-45,-45,1,100,105,1,-10,-15,1
"8779",1,0.0438943233787459,92.1785320915933,76.1373951052608,0.203284005850004,0.0788480948061703,0.0702742432425443,0.337091428533865,0.681799922894795,212.150695589445,215,17,-150,-150,4,-80,-75,7,-80,-75,5
"8780",1,0.015239625814881,94.8015999868088,81.3430419709568,0.255176012136511,0.067254925345637,0.0789490468529686,0.311800096340058,0.782278762962399,189.791565756408,195,17,-105,-105,6,-25,-25,4,-95,-100,5
"8781",1,0.0107539469538125,100.06408297947,71.4417228333526,0.317547551654157,0.0566653731450651,0.0763075263597711,0.378182144775155,0.840555072436083,195.06717073266,195,13,-190,-195,6,-25,-25,5,-150,-150,12
"8782",1,0.0367932626447695,98.7596150414215,73.1029056326932,0.402593315741831,0.0657938040343642,0.0781721570602226,0.289524656160184,0.865287957688601,238.696349359566,240,15,-215,-225,2,-35,-40,5,-125,-125,9
"8783",1,0.0440877198031586,97.6723535829676,76.5286369197102,0.562446400653938,0.0736653111527035,0.0409758224793571,0.289119635238322,0.699429568462983,57.6853839030375,60,20,90,90,-5,45,45,-4,95,95,3
"8784",1,0.0279470468675902,98.0960219809171,78.4671661482605,0.450703305108546,0.0593073979820553,0.054339770668246,0.262207233620377,0.599774236672034,108.110902019087,105,16,40,45,1,90,90,2,25,30,5
"8785",1,0.0312967112530411,90.6162531753957,77.0808216858923,0.547617817191078,0.0931579928660137,0.0768733002679236,0.343552236391102,0.720891369269297,55.606072986832,65,23,50,45,-7,110,110,-5,150,145,-1
"8786",1,0.053799094407763,93.1701519682679,77.0972938147856,0.440098139419675,0.0604519548756282,0.0785690746422479,0.343585570365582,0.839903905005894,188.146493613464,195,19,-105,-105,6,-75,-80,3,-35,-35,-1
"8787",1,0.0250725952050778,103.712683187108,74.6131684904894,0.398256831675643,0.0579105326503967,0.0929239881169575,0.369024741177001,0.57398551415399,93.7111883675557,90,20,-30,-40,6,55,50,-6,-85,-85,2
"8788",1,0.020965334764903,90.7612678548214,69.2260880299984,0.202141673768734,0.109937722084107,0.0869155477566129,0.217075600857942,0.682693496727861,125.769034937418,130,13,25,30,7,-60,-60,3,-55,-50,10
"8789",1,0.0544419039726958,96.5647496430833,72.2280014026888,0.168218273431119,0.0940908531434999,0.0945738680859235,0.378076687672476,0.782341315017917,226.530011560133,230,12,-205,-210,12,-145,-150,6,-55,-60,7
"8790",1,0.0480410718206322,93.7847234934514,74.2269452507115,0.33404675718638,0.0880389539783789,0.0524037768981443,0.344951730676434,0.811704677535383,208.73463477918,210,20,-130,-130,2,-80,-85,-2,-140,-135,2
"8791",1,0.0346563280837889,94.6009296581926,79.9094390439364,0.219837811677765,0.102006344011613,0.085613377672151,0.322373608269471,0.810931503320536,124.569775639008,130,25,-10,-10,-10,110,105,-12,-25,-25,-4
"8792",1,0.0121908856509786,97.1978655912342,72.8320622443788,0.315248348794732,0.0300785717034393,0.0502921357078977,0.282373071171396,0.739885645798365,97.202502311592,100,20,120,120,-6,125,125,-9,15,10,-5
"8793",1,0.0103264360484323,96.6344257243553,75.6525247161674,0.400678531136255,0.0816678523983646,0.0744770729626381,0.32742543113187,0.811766060561486,201.642256749541,200,13,-140,-135,5,-120,-115,9,-110,-105,7
"8794",1,0.0380186435434039,95.654285105011,74.7955367546643,0.431523858000117,0.051381691469238,0.0504264403463206,0.224478671035869,0.627124887960436,60.6902278227547,60,18,20,15,6,30,35,-3,15,15,3
"8795",1,0.0297992338560944,97.2607391184171,74.8088210386193,0.168472570035594,0.0657370474141337,0.0957007819002487,0.305225410244029,0.70217806110898,182.274909775553,185,18,-165,-165,3,-30,-35,-4,-150,-150,1
"8796",1,0.0305408043840707,95.32482614537,75.0468319937287,0.639199385800495,0.069896649949351,0.0521900505363358,0.220277083302578,0.830629101446116,-14.6700381852673,-10,19,85,85,-2,85,85,2,165,165,-3
"8797",1,0.0204397634046627,94.0741676761305,77.0046427837075,0.406974903512228,0.0691268110827944,0.106299681750544,0.336034101287166,0.668940413438738,59.0429010923009,60,16,-30,-35,4,140,145,-4,45,50,-1
"8798",1,0.0234898653589038,96.3506421076784,75.5930987948636,0.139056117950089,0.0699293840368603,0.0763482684239616,0.332566176306842,0.687268686365949,166.345872520282,165,13,-90,-90,12,-45,-40,10,10,15,9
"8799",1,0.0341907339361025,94.8156911275877,79.597636009962,0.285221613332109,0.0833595335522759,0.0655559142490823,0.274587297463122,0.80524128471989,84.7600315187002,85,22,-55,-50,3,70,70,-2,-40,-40,-3
"8800",1,0.0452155534235042,90.8453259299,78.9864982283093,0.224623645197739,0.0866282094595696,0.0728970687139813,0.34385413411852,0.853366352180089,165.858686910138,175,16,0,-5,5,-20,-30,0,-185,-190,5
"8801",1,0.0384851517939721,98.8203261387377,75.1486503173685,0.460774762927453,0.0795267482903538,0.0615601777517488,0.216511062439076,0.673834604055612,173.811979690326,175,18,-60,-65,2,-10,-15,3,-65,-75,2
"8802",1,0.0495971282681197,93.781607561118,78.674973102156,0.216355169455403,0.0728398265681583,0.0477790953857605,0.249804266521997,0.77568386811007,143.764191117434,150,19,-80,-80,5,-70,-75,-2,10,5,4
"8803",1,0.0408118748725277,97.3900872321141,75.8639677205035,0.277918348864855,0.0537946859724587,0.0569562129723057,0.308709834106706,0.876919590280045,77.4028317757132,75,20,95,100,-6,60,60,2,70,75,1
"8804",1,0.0136512868713786,93.6705988010486,78.1595869464396,0.235061654031872,0.0730994686653722,0.0473996235413994,0.247970556104271,0.813409389488042,218.684485122573,225,19,-145,-150,0,15,10,-7,-115,-115,-1
"8805",1,0.038414373001987,94.7053828254799,70.6997056662602,0.40656575941554,0.0527537702373551,0.0652800558814594,0.270029808974436,0.7447512750979,134.668811642164,130,19,-85,-75,-1,-20,-10,-2,-95,-90,1
"8806",1,0.0237006997163871,93.5388626790271,71.3991889425127,0.194160365330613,0.0857552875313495,0.100471530148304,0.237712536232966,0.852980161020518,153.523794414421,155,20,-130,-125,2,105,105,-5,-120,-120,-1
"8807",1,0.013490669245197,96.9745825358252,75.8314130477574,0.485618586697818,0.075390833207114,0.0760389863929348,0.39289329926279,0.846897088629018,11.9611931024497,10,24,170,170,-9,120,125,-5,100,100,-4
"8808",1,0.0350264552808346,93.7216784069998,73.6562486212412,0.341753842026343,0.0481883513774415,0.0604703769293265,0.222389791012741,0.74874458947189,93.7500560136646,100,14,15,15,9,-40,-40,2,40,35,5
"8809",1,0.0215730741940122,96.2812650684677,76.8928668599764,0.251701915456427,0.0767569639047802,0.0615249461849619,0.253380363290097,0.704211780852765,161.292451935578,165,22,-255,-255,-4,40,40,-4,-60,-65,3
"8810",1,0.0132915620206047,98.8878857517388,72.0138832670356,0.416275622396936,0.061825273930624,0.0834406605374643,0.25942162611564,0.796650964030758,108.885838755077,110,18,-135,-135,3,90,90,3,-4.99999999999999,-10,1
"8811",1,0.0401449559787636,93.4442752532861,73.4933583555206,0.26066337990883,0.0764147564149726,0.103049753147553,0.38697705872969,0.745788764468208,148.416932165693,155,13,-130,-130,8,-10,-20,6,30,30,6
"8812",1,0.061780059892139,98.5893926423003,76.6225314676208,0.315185402627063,0.0380082484715212,0.0650975414130821,0.325640007480055,0.640164321327014,233.577274387436,235,20,-85,-95,0,-90,-90,1,-185,-185,4
"8813",1,0.0302399027598689,98.3774798227621,77.2074775709491,0.235368851574446,0.093388368440527,0.0822078941453658,0.225408918846445,0.744724990975573,38.4068958041954,40,15,80,75,6,70,70,7,95,95,6
"8814",1,0.0115926853279045,95.2717500368322,75.8969874711127,0.113058133113177,0.0874267174503864,0.0768434266053376,0.23587432393184,0.784302973261456,115.274630659807,115,17,-85,-80,6,-135,-135,-1,10,15,-1
"8815",1,0.0225444508567256,91.6001381729741,74.4209550383998,0.34135449154038,0.0744505574161085,0.0399114361522016,0.338948600011855,0.796759236636464,146.588779428586,155,21,-55,-55,6,5,0,-3,-120,-125,-7
"8816",1,0.0384098427731903,94.4114925594342,74.6841697930221,0.349107673590713,0.0998674687510829,0.107721567547828,0.261126548004688,0.761826518793528,154.446443420327,155,17,-105,-110,1,-55,-55,1,10,10,-4
"8817",1,0.0268013329509531,93.421443823944,72.7619905415882,0.120322191195492,0.0751248068947079,0.0638929402823336,0.432654508229715,0.746326037339025,83.4181386129537,90,21,-60,-65,-7,15,10,-1,80,75,-5
"8818",1,0.0266168363637429,94.2028089788669,70.623839708387,0.281892829893376,0.067062710597258,0.100063522915785,0.273906199857767,0.710850872806694,119.153475141898,125,18,15,15,3,-55,-60,2,40,40,0
"8819",1,0.0309918898729128,93.7037442019627,77.2980591573267,0.428938680382956,0.0884043941119513,0.0845202005437331,0.263953501535047,0.772400142068695,178.725113946994,185,19,-85,-90,0,-45,-45,-1,-20,-25,3
"8820",1,0.0273401126458687,91.8499291209591,76.9566658134183,0.391162697563461,0.0702874054135579,0.0705215818381878,0.253093463016938,0.747564877139522,136.840648938098,145,19,-85,-90,4,-30,-35,0,25,25,0
"8821",1,0.0247228040169698,88.8945055306939,76.651882464483,0.185292304617773,0.0565437982485282,0.0870024878365802,0.402493678039032,0.632628195329206,58.8719949363556,70,23,75,75,1,70,70,-3,-5.00000000000001,-10,2
"8822",1,0.0424247183888463,88.570869032406,76.8823190279802,0.527055947077016,0.0829212472691897,0.0818463993884134,0.270392334961117,0.691042139332985,48.6273084849128,60,16,-20,-20,7,95,90,5,30,30,7
"8823",1,0.0110226289169793,92.7799270405958,74.9359465125679,0.290555344449827,0.0896070313770185,0.058790433748088,0.297624973069073,0.770100444882177,87.7738971206403,95,25,5,0,-6,70,60,-7,-5,-5,-1
"8824",1,0.0551542345891494,95.5239508266782,76.7379737406184,0.34035666874183,0.0588230219807428,0.0604468782614265,0.432005366123509,0.68198339624324,40.5317752353993,45,17,35,30,5,80,70,-2,135,135,0
"8825",1,0.0218999089761314,97.0186112046642,70.0921809373291,0.304114466840756,0.0849004329294692,0.0623589296243818,0.370183235845404,0.682854962203948,132.022052707758,130,17,-100,-95,6,-50,-45,1,65,65,3
"8826",1,0.0296586936240437,94.9229013289612,78.3780377253661,0.447654644484418,0.075778408302686,0.0717426873752219,0.258348877346228,0.831310333392391,244.904583560604,250,18,-150,-150,1,-125,-125,2,-145,-145,7
